Mode XML Parameters
ACO
maxNumIterations	50
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	15
GA
geneType	LSystem
maxNumIterations	35
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.5
agImportance	0.5
Maze	dimension	col	#	#ok	#no	avg ok
maze90_5_6.mz	90	5	6	98	2	1.8775510204081634
maze90_5_7.mz	90	5	7	87	13	8.862068965517242
maze90_5_8.mz	90	5	8	95	5	8.242105263157894
maze90_5_9.mz	90	5	9	30	70	16.9
maze90_10_0.mz	90	10	0	100	0	2.17
maze90_10_1.mz	90	10	1	100	0	0.65
maze90_10_2.mz	90	10	2	100	0	1.78
maze90_10_3.mz	90	10	3	98	2	3.5306122448979593
maze90_10_4.mz	90	10	4	99	1	4.01010101010101
maze90_10_5.mz	90	10	5	65	35	12.169230769230769
maze90_10_6.mz	90	10	6	100	0	1.12
maze90_10_7.mz	90	10	7	89	11	8.786516853932584
maze90_10_8.mz	90	10	8	95	5	5.389473684210526
maze90_10_9.mz	90	10	9	84	16	8.011904761904763
maze90_15_0.mz	90	15	0	100	0	1.81
maze90_15_1.mz	90	15	1	99	1	3.0303030303030303
maze90_15_2.mz	90	15	2	100	0	1.63
maze90_15_3.mz	90	15	3	82	18	9.073170731707316
maze90_15_4.mz	90	15	4	99	1	5.929292929292929
maze90_15_5.mz	90	15	5	99	1	6.91919191919192
maze90_15_6.mz	90	15	6	14	86	17.571428571428573
maze90_15_7.mz	90	15	7	97	3	4.34020618556701
maze90_15_8.mz	90	15	8	100	0	0.53
maze90_15_9.mz	90	15	9	98	2	2.7857142857142856
maze100_5_0.mz	100	5	0	73	27	13.794520547945206
maze100_5_1.mz	100	5	1	56	44	13.0
maze100_5_2.mz	100	5	2	51	49	15.980392156862745
maze100_5_3.mz	100	5	3	68	32	16.11764705882353
maze100_5_4.mz	100	5	4	99	1	4.707070707070707
maze100_5_5.mz	100	5	5	99	1	1.0707070707070707
maze100_5_6.mz	100	5	6	89	11	10.359550561797754
maze100_5_7.mz	100	5	7	82	18	12.060975609756097
maze100_5_8.mz	100	5	8	90	10	10.38888888888889
maze100_5_9.mz	100	5	9	55	45	15.945454545454545
maze100_10_0.mz	100	10	0	94	6	5.9787234042553195
maze100_10_1.mz	100	10	1	98	2	4.816326530612245
maze100_10_2.mz	100	10	2	76	24	11.026315789473685
maze100_10_3.mz	100	10	3	98	2	6.561224489795919
maze100_10_4.mz	100	10	4	100	0	0.52
maze100_10_5.mz	100	10	5	99	1	2.9494949494949494
maze100_10_6.mz	100	10	6	100	0	2.3
maze100_10_7.mz	100	10	7	34	66	23.147058823529413
maze100_10_8.mz	100	10	8	100	0	3.0
maze100_10_9.mz	100	10	9	19	81	22.894736842105264
maze100_20_0.mz	100	20	0	100	0	0.36
maze100_20_1.mz	100	20	1	48	52	19.166666666666668
maze100_20_2.mz	100	20	2	88	12	9.556818181818182
maze100_20_3.mz	100	20	3	89	11	7.51685393258427
maze100_20_4.mz	100	20	4	78	22	13.525641025641026
maze100_20_5.mz	100	20	5	56	44	15.482142857142858
maze100_20_6.mz	100	20	6	89	11	10.932584269662922
maze100_20_7.mz	100	20	7	67	33	11.119402985074627
maze100_20_8.mz	100	20	8	100	0	0.34
maze100_20_9.mz	100	20	9	38	62	19.57894736842105
maze110_5_0.mz	110	5	0	61	39	13.672131147540984
maze110_5_1.mz	110	5	1	100	0	4.64
maze110_5_2.mz	110	5	2	50	50	18.42
maze110_5_3.mz	110	5	3	25	75	20.96
maze110_5_4.mz	110	5	4	72	28	13.625
maze110_5_5.mz	110	5	5	79	21	12.632911392405063
maze110_5_6.mz	110	5	6	94	6	7.659574468085107
maze110_5_7.mz	110	5	7	70	30	14.585714285714285
maze110_5_8.mz	110	5	8	97	3	8.68041237113402
maze110_5_9.mz	110	5	9	92	8	9.16304347826087
maze110_10_0.mz	110	10	0	100	0	0.38
maze110_10_1.mz	110	10	1	89	11	7.101123595505618
maze110_10_2.mz	110	10	2	100	0	3.73
maze110_10_3.mz	110	10	3	96	4	3.9375
maze110_10_4.mz	110	10	4	2	98	22.0
maze110_10_5.mz	110	10	5	100	0	2.16
maze110_10_6.mz	110	10	6	95	5	7.094736842105263
maze110_10_7.mz	110	10	7	50	50	17.54
maze110_10_8.mz	110	10	8	96	4	6.96875
maze110_10_9.mz	110	10	9	71	29	11.67605633802817
maze120_5_0.mz	120	5	0	4	96	10.5
maze120_5_1.mz	120	5	1	71	29	11.746478873239436
maze120_5_2.mz	120	5	2	24	76	19.958333333333332
maze120_5_3.mz	120	5	3	64	36	15.21875
maze120_5_4.mz	120	5	4	100	0	2.21
maze120_5_5.mz	120	5	5	25	75	17.64
maze120_5_6.mz	120	5	6	97	3	9.556701030927835
maze120_5_7.mz	120	5	7	62	38	15.838709677419354
maze120_5_8.mz	120	5	8	95	5	6.88421052631579
maze120_5_9.mz	120	5	9	92	8	10.782608695652174
maze120_10_0.mz	120	10	0	99	1	2.1515151515151514
maze120_10_1.mz	120	10	1	98	2	6.551020408163265
maze120_10_2.mz	120	10	2	100	0	6.36
maze120_10_3.mz	120	10	3	100	0	2.83
maze120_10_4.mz	120	10	4	97	3	6.092783505154639
maze120_10_5.mz	120	10	5	98	2	3.295918367346939
maze120_10_6.mz	120	10	6	95	5	7.3578947368421055
maze120_10_7.mz	120	10	7	100	0	1.54
maze120_10_8.mz	120	10	8	64	36	14.40625
maze120_10_9.mz	120	10	9	100	0	2.98
maze120_15_0.mz	120	15	0	98	2	3.357142857142857
maze120_15_1.mz	120	15	1	74	26	14.054054054054054
maze120_15_2.mz	120	15	2	94	6	12.095744680851064
maze120_15_3.mz	120	15	3	100	0	1.69
maze120_15_4.mz	120	15	4	100	0	1.7
maze120_15_5.mz	120	15	5	78	22	10.538461538461538
maze120_15_6.mz	120	15	6	97	3	6.195876288659794
maze120_15_7.mz	120	15	7	94	6	8.914893617021276
maze120_15_8.mz	120	15	8	75	25	13.24
maze120_15_9.mz	120	15	9	54	46	15.88888888888889
maze120_20_0.mz	120	20	0	84	16	10.035714285714286
maze120_20_1.mz	120	20	1	99	1	3.898989898989899
maze120_20_2.mz	120	20	2	99	1	3.0707070707070705
maze120_20_3.mz	120	20	3	94	6	7.095744680851064
maze120_20_4.mz	120	20	4	53	47	16.69811320754717
maze120_20_5.mz	120	20	5	90	10	8.488888888888889
maze120_20_6.mz	120	20	6	61	39	14.836065573770492
maze120_20_7.mz	120	20	7	33	67	21.818181818181817
maze120_20_8.mz	120	20	8	96	4	4.15625
maze120_20_9.mz	120	20	9	77	23	11.662337662337663
maze130_5_0.mz	130	5	0	98	2	6.653061224489796
maze130_5_1.mz	130	5	1	100	0	0.4
maze130_5_2.mz	130	5	2	81	19	14.11111111111111
maze130_5_3.mz	130	5	3	79	21	10.620253164556962
maze130_5_4.mz	130	5	4	83	17	11.927710843373495
maze130_5_5.mz	130	5	5	99	1	3.3333333333333335
maze130_5_6.mz	130	5	6	93	7	6.774193548387097
maze130_5_7.mz	130	5	7	100	0	2.62
maze130_5_8.mz	130	5	8	30	70	20.533333333333335
maze130_5_9.mz	130	5	9	16	84	22.8125
maze130_10_0.mz	130	10	0	92	8	7.4021739130434785
maze130_10_1.mz	130	10	1	94	6	8.51063829787234
maze130_10_2.mz	130	10	2	98	2	5.938775510204081
maze130_10_3.mz	130	10	3	100	0	3.15
maze130_10_4.mz	130	10	4	100	0	2.2
maze130_10_5.mz	130	10	5	94	6	4.946808510638298
maze130_10_6.mz	130	10	6	91	9	8.340659340659341
maze130_10_7.mz	130	10	7	97	3	6.927835051546392
maze130_10_8.mz	130	10	8	90	10	10.166666666666666
maze130_10_9.mz	130	10	9	97	3	7.855670103092783
maze140_5_0.mz	140	5	0	56	44	13.857142857142858
maze140_5_1.mz	140	5	1	79	21	11.936708860759493
maze140_5_2.mz	140	5	2	83	17	11.27710843373494
maze140_5_3.mz	140	5	3	34	66	21.91176470588235
maze140_5_4.mz	140	5	4	66	34	12.833333333333334
maze140_5_5.mz	140	5	5	66	34	14.696969696969697
maze140_5_6.mz	140	5	6	52	48	19.596153846153847
maze140_5_7.mz	140	5	7	66	34	14.56060606060606
maze140_5_8.mz	140	5	8	78	22	12.551282051282051
maze140_5_9.mz	140	5	9	87	13	9.206896551724139
maze140_10_0.mz	140	10	0	21	79	17.047619047619047
maze140_10_1.mz	140	10	1	100	0	0.62
maze140_10_2.mz	140	10	2	100	0	1.33
maze140_10_3.mz	140	10	3	35	65	19.085714285714285
maze140_10_4.mz	140	10	4	42	58	15.738095238095237
maze140_10_5.mz	140	10	5	100	0	3.17
maze140_10_6.mz	140	10	6	45	55	18.644444444444446
maze140_10_7.mz	140	10	7	99	1	2.7373737373737375
maze140_10_8.mz	140	10	8	98	2	3.7448979591836733
maze140_10_9.mz	140	10	9	87	13	8.494252873563218
maze140_20_0.mz	140	20	0	79	21	13.037974683544304
maze140_20_1.mz	140	20	1	15	85	16.733333333333334
maze140_20_2.mz	140	20	2	75	25	14.413333333333334
maze140_20_3.mz	140	20	3	58	42	17.93103448275862
maze140_20_4.mz	140	20	4	86	14	11.174418604651162
maze140_20_5.mz	140	20	5	98	2	3.806122448979592
maze140_20_6.mz	140	20	6	88	12	7.840909090909091
maze140_20_7.mz	140	20	7	77	23	15.025974025974026
maze140_20_8.mz	140	20	8	46	54	14.956521739130435
maze140_20_9.mz	140	20	9	85	15	8.211764705882352
maze150_5_0.mz	150	5	0	64	36	14.375
maze150_5_1.mz	150	5	1	84	16	13.333333333333334
maze150_5_2.mz	150	5	2	26	74	23.192307692307693
maze150_5_3.mz	150	5	3	62	38	17.532258064516128
maze150_5_4.mz	150	5	4	4	96	33.5
maze150_5_5.mz	150	5	5	89	11	9.719101123595506
maze150_5_6.mz	150	5	6	23	77	19.434782608695652
maze150_5_7.mz	150	5	7	10	90	26.5
maze150_5_8.mz	150	5	8	66	34	14.318181818181818
maze150_5_9.mz	150	5	9	49	51	17.408163265306122
maze150_10_0.mz	150	10	0	73	27	14.917808219178083
maze150_10_1.mz	150	10	1	31	69	22.225806451612904
maze150_10_2.mz	150	10	2	53	47	13.754716981132075
maze150_10_3.mz	150	10	3	97	3	4.927835051546392
maze150_10_4.mz	150	10	4	89	11	9.348314606741573
maze150_10_5.mz	150	10	5	100	0	2.38
maze150_10_6.mz	150	10	6	87	13	11.264367816091953
maze150_10_7.mz	150	10	7	62	38	14.338709677419354
maze150_10_8.mz	150	10	8	73	27	15.054794520547945
maze150_10_9.mz	150	10	9	77	23	12.974025974025974
maze150_15_0.mz	150	15	0	35	65	17.914285714285715
maze150_15_1.mz	150	15	1	87	13	7.67816091954023
maze150_15_2.mz	150	15	2	87	13	12.574712643678161
maze150_15_3.mz	150	15	3	81	19	12.037037037037036
maze150_15_4.mz	150	15	4	89	11	9.426966292134832
maze150_15_5.mz	150	15	5	96	4	5.625
maze150_15_6.mz	150	15	6	94	6	5.968085106382978
maze150_15_7.mz	150	15	7	98	2	3.3877551020408165
maze150_15_8.mz	150	15	8	30	70	22.5
maze150_15_9.mz	150	15	9	97	3	5.721649484536083
maze160_5_0.mz	160	5	0	55	45	18.272727272727273
maze160_5_1.mz	160	5	1	75	25	12.04
maze160_5_2.mz	160	5	2	19	81	23.63157894736842
maze160_5_3.mz	160	5	3	21	79	21.61904761904762
maze160_5_4.mz	160	5	4	34	66	16.029411764705884
maze160_5_5.mz	160	5	5	65	35	15.0
maze160_5_6.mz	160	5	6	15	85	23.533333333333335
maze160_5_7.mz	160	5	7	90	10	10.022222222222222
maze160_5_8.mz	160	5	8	42	58	20.761904761904763
maze160_5_9.mz	160	5	9	84	16	12.916666666666666
maze160_10_0.mz	160	10	0	84	16	12.107142857142858
maze160_10_1.mz	160	10	1	70	30	16.214285714285715
maze160_10_2.mz	160	10	2	99	1	3.242424242424242
maze160_10_3.mz	160	10	3	86	14	10.174418604651162
maze160_10_4.mz	160	10	4	42	58	15.928571428571429
maze160_10_5.mz	160	10	5	12	88	19.25
maze160_10_6.mz	160	10	6	73	27	14.301369863013699
maze160_10_7.mz	160	10	7	99	1	2.676767676767677
maze160_10_8.mz	160	10	8	36	64	19.27777777777778
maze160_10_9.mz	160	10	9	86	14	13.744186046511627
maze160_20_0.mz	160	20	0	19	81	22.526315789473685
maze160_20_1.mz	160	20	1	90	10	9.2
maze160_20_2.mz	160	20	2	17	83	22.823529411764707
maze160_20_3.mz	160	20	3	56	44	15.160714285714286
maze160_20_4.mz	160	20	4	100	0	0.81
maze160_20_5.mz	160	20	5	86	14	9.023255813953488
maze160_20_6.mz	160	20	6	49	51	14.877551020408163
maze160_20_7.mz	160	20	7	8	92	21.875
maze160_20_8.mz	160	20	8	13	87	17.923076923076923
maze160_20_9.mz	160	20	9	90	10	6.188888888888889
maze170_5_0.mz	170	5	0	60	40	16.8
maze170_5_1.mz	170	5	1	47	53	17.80851063829787
maze170_5_2.mz	170	5	2	22	78	24.636363636363637
maze170_5_3.mz	170	5	3	68	32	15.294117647058824
maze170_5_4.mz	170	5	4	12	88	28.333333333333332
maze170_5_5.mz	170	5	5	60	40	15.55
maze170_5_6.mz	170	5	6	68	32	14.455882352941176
maze170_5_7.mz	170	5	7	48	52	14.375
maze170_5_8.mz	170	5	8	57	43	16.280701754385966
maze170_5_9.mz	170	5	9	12	88	21.333333333333332
maze170_10_0.mz	170	10	0	98	2	4.908163265306122
maze170_10_1.mz	170	10	1	56	44	16.642857142857142
maze170_10_2.mz	170	10	2	25	75	19.72
maze170_10_3.mz	170	10	3	4	96	15.5
maze170_10_4.mz	170	10	4	98	2	4.877551020408164
maze170_10_5.mz	170	10	5	10	90	28.8
maze170_10_6.mz	170	10	6	99	1	4.484848484848484
maze170_10_7.mz	170	10	7	60	40	14.366666666666667
maze170_10_8.mz	170	10	8	61	39	13.327868852459016
maze170_10_9.mz	170	10	9	100	0	4.51
maze180_5_0.mz	180	5	0	28	72	18.571428571428573
maze180_5_1.mz	180	5	1	3	97	16.333333333333332
maze180_5_2.mz	180	5	2	33	67	23.03030303030303
maze180_5_3.mz	180	5	3	8	92	25.5
maze180_5_4.mz	180	5	4	41	59	19.975609756097562
maze180_5_5.mz	180	5	5	0	100	NaN
maze180_5_6.mz	180	5	6	25	75	18.04
maze180_5_7.mz	180	5	7	31	69	24.451612903225808
maze180_5_8.mz	180	5	8	14	86	25.285714285714285
maze180_5_9.mz	180	5	9	28	72	21.285714285714285
maze180_10_0.mz	180	10	0	23	77	21.565217391304348
maze180_10_1.mz	180	10	1	81	19	11.654320987654321
maze180_10_2.mz	180	10	2	30	70	19.133333333333333
maze180_10_3.mz	180	10	3	93	7	6.89247311827957
maze180_10_4.mz	180	10	4	52	48	15.98076923076923
maze180_10_5.mz	180	10	5	88	12	9.488636363636363
maze180_10_6.mz	180	10	6	98	2	6.785714285714286
maze180_10_7.mz	180	10	7	61	39	18.75409836065574
maze180_10_8.mz	180	10	8	78	22	11.833333333333334
maze180_10_9.mz	180	10	9	25	75	20.24
maze180_15_0.mz	180	15	0	0	100	NaN
maze180_15_1.mz	180	15	1	65	35	21.46153846153846
maze180_15_2.mz	180	15	2	13	87	24.307692307692307
maze180_15_3.mz	180	15	3	100	0	1.01
maze180_15_4.mz	180	15	4	20	80	23.25
maze180_15_5.mz	180	15	5	90	10	9.644444444444444
maze180_15_6.mz	180	15	6	45	55	20.355555555555554
maze180_15_7.mz	180	15	7	87	13	10.827586206896552
maze180_15_8.mz	180	15	8	100	0	0.45
maze180_15_9.mz	180	15	9	90	10	8.922222222222222
maze180_20_0.mz	180	20	0	26	74	21.076923076923077
maze180_20_1.mz	180	20	1	26	74	19.807692307692307
maze180_20_2.mz	180	20	2	4	96	25.75
maze180_20_3.mz	180	20	3	2	98	28.0
maze180_20_4.mz	180	20	4	27	73	19.962962962962962
maze180_20_5.mz	180	20	5	67	33	14.835820895522389
maze180_20_6.mz	180	20	6	95	5	6.063157894736842
maze180_20_7.mz	180	20	7	2	98	19.0
maze180_20_8.mz	180	20	8	0	100	NaN
maze180_20_9.mz	180	20	9	27	73	23.0
maze190_5_0.mz	190	5	0	10	90	19.0
maze190_5_1.mz	190	5	1	81	19	11.703703703703704
maze190_5_2.mz	190	5	2	16	84	23.75
maze190_5_3.mz	190	5	3	65	35	13.476923076923077
maze190_5_4.mz	190	5	4	33	67	19.515151515151516
maze190_5_5.mz	190	5	5	42	58	21.023809523809526
maze190_5_6.mz	190	5	6	28	72	18.071428571428573
maze190_5_7.mz	190	5	7	20	80	25.0
maze190_5_8.mz	190	5	8	37	63	22.324324324324323
maze190_5_9.mz	190	5	9	82	18	12.109756097560975
maze190_10_0.mz	190	10	0	98	2	6.8979591836734695
