Mode XML Parameters
ACO
maxNumIterations	50
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	15
GA
geneType	Simple
maxNumIterations	35
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.25
agImportance	0.75
Maze	dimension	col	#	#ok	#no	avg ok
maze200_5_1.mz	200	5	1	11	89	32.09090909090909
maze200_5_2.mz	200	5	2	26	74	23.423076923076923
maze200_5_3.mz	200	5	3	99	1	6.191919191919192
maze200_5_4.mz	200	5	4	4	96	9.25
maze200_5_5.mz	200	5	5	1	99	3.0
maze200_5_6.mz	200	5	6	39	61	19.58974358974359
maze200_5_7.mz	200	5	7	5	95	29.8
maze200_5_8.mz	200	5	8	2	98	22.5
maze200_5_9.mz	200	5	9	1	99	25.0
maze200_10_0.mz	200	10	0	46	54	21.065217391304348
maze200_10_1.mz	200	10	1	100	0	1.94
maze200_10_2.mz	200	10	2	29	71	22.379310344827587
maze200_10_3.mz	200	10	3	100	0	4.45
maze200_10_4.mz	200	10	4	100	0	3.46
maze200_10_5.mz	200	10	5	0	100	NaN
maze200_10_6.mz	200	10	6	100	0	4.38
maze200_10_7.mz	200	10	7	10	90	27.3
maze200_10_8.mz	200	10	8	100	0	7.12
maze200_10_9.mz	200	10	9	100	0	6.34
maze200_20_0.mz	200	20	0	23	77	25.0
maze200_20_1.mz	200	20	1	88	12	15.931818181818182
maze200_20_2.mz	200	20	2	87	13	10.229885057471265
maze200_20_3.mz	200	20	3	46	54	17.97826086956522
maze200_20_4.mz	200	20	4	98	2	10.755102040816327
maze200_20_5.mz	200	20	5	23	77	30.391304347826086
maze200_20_6.mz	200	20	6	100	0	1.39
maze200_20_7.mz	200	20	7	92	8	12.065217391304348
maze200_20_8.mz	200	20	8	5	95	30.0
maze200_20_9.mz	200	20	9	59	41	20.033898305084747
maze210_5_0.mz	210	5	0	2	98	20.5
maze210_5_1.mz	210	5	1	73	27	20.47945205479452
maze210_5_2.mz	210	5	2	46	54	20.608695652173914
maze210_5_3.mz	210	5	3	10	90	22.0
maze210_5_4.mz	210	5	4	2	98	12.5
maze210_5_5.mz	210	5	5	10	90	24.7
maze210_5_6.mz	210	5	6	6	94	27.0
maze210_5_7.mz	210	5	7	4	96	32.0
maze210_5_8.mz	210	5	8	89	11	14.808988764044944
maze210_5_9.mz	210	5	9	9	91	20.333333333333332
maze210_10_0.mz	210	10	0	91	9	17.043956043956044
maze210_10_1.mz	210	10	1	100	0	6.1
maze210_10_2.mz	210	10	2	22	78	19.40909090909091
maze210_10_3.mz	210	10	3	88	12	12.011363636363637
maze210_10_4.mz	210	10	4	47	53	22.25531914893617
maze210_10_5.mz	210	10	5	10	90	12.8
maze210_10_6.mz	210	10	6	65	35	19.323076923076922
maze210_10_7.mz	210	10	7	95	5	9.063157894736841
maze210_10_8.mz	210	10	8	42	58	22.904761904761905
maze210_10_9.mz	210	10	9	86	14	14.94186046511628
maze210_15_0.mz	210	15	0	27	73	23.555555555555557
maze210_15_1.mz	210	15	1	17	83	18.529411764705884
maze210_15_2.mz	210	15	2	85	15	11.023529411764706
maze210_15_3.mz	210	15	3	79	21	13.810126582278482
maze210_15_4.mz	210	15	4	37	63	24.18918918918919
maze210_15_5.mz	210	15	5	79	21	12.177215189873417
maze210_15_6.mz	210	15	6	100	0	2.5
maze210_15_7.mz	210	15	7	100	0	2.03
maze210_15_8.mz	210	15	8	75	25	14.586666666666666
maze210_15_9.mz	210	15	9	66	34	19.62121212121212
maze220_5_0.mz	220	5	0	15	85	23.4
maze220_5_1.mz	220	5	1	3	97	15.333333333333334
maze220_5_2.mz	220	5	2	9	91	23.444444444444443
maze220_5_3.mz	220	5	3	8	92	26.625
maze220_5_4.mz	220	5	4	11	89	25.181818181818183
maze220_5_5.mz	220	5	5	11	89	23.636363636363637
maze220_5_6.mz	220	5	6	1	99	8.0
maze220_5_7.mz	220	5	7	4	96	13.25
maze220_5_8.mz	220	5	8	2	98	6.5
maze220_5_9.mz	220	5	9	37	63	20.43243243243243
maze220_10_0.mz	220	10	0	42	58	22.071428571428573
maze220_10_1.mz	220	10	1	83	17	13.409638554216867
maze220_10_2.mz	220	10	2	30	70	20.8
maze220_10_3.mz	220	10	3	23	77	25.608695652173914
maze220_10_4.mz	220	10	4	79	21	18.20253164556962
maze220_10_5.mz	220	10	5	78	22	15.58974358974359
maze220_10_6.mz	220	10	6	5	95	29.2
maze220_10_7.mz	220	10	7	100	0	2.47
maze220_10_8.mz	220	10	8	5	95	18.6
maze220_10_9.mz	220	10	9	21	79	24.047619047619047
maze220_20_0.mz	220	20	0	32	68	23.4375
maze220_20_1.mz	220	20	1	100	0	0.01
maze220_20_2.mz	220	20	2	79	21	17.0
maze220_20_3.mz	220	20	3	80	20	14.75
maze220_20_4.mz	220	20	4	100	0	5.83
maze220_20_5.mz	220	20	5	99	1	4.585858585858586
maze220_20_6.mz	220	20	6	100	0	2.7
maze220_20_7.mz	220	20	7	90	10	15.411111111111111
maze220_20_8.mz	220	20	8	95	5	8.578947368421053
maze220_20_9.mz	220	20	9	62	38	17.516129032258064
maze230_5_0.mz	230	5	0	2	98	40.0
maze230_5_1.mz	230	5	1	9	91	39.0
maze230_5_2.mz	230	5	2	52	48	18.076923076923077
maze230_5_3.mz	230	5	3	2	98	17.5
maze230_5_4.mz	230	5	4	48	52	19.520833333333332
maze230_5_5.mz	230	5	5	9	91	17.666666666666668
maze230_5_6.mz	230	5	6	27	73	25.40740740740741
maze230_5_7.mz	230	5	7	0	100	NaN
maze230_5_8.mz	230	5	8	0	100	NaN
maze230_5_9.mz	230	5	9	0	100	NaN
maze230_10_0.mz	230	10	0	41	59	18.5609756097561
maze230_10_1.mz	230	10	1	51	49	23.0
maze230_10_2.mz	230	10	2	16	84	22.1875
maze230_10_3.mz	230	10	3	81	19	13.160493827160494
maze230_10_4.mz	230	10	4	66	34	16.772727272727273
maze230_10_5.mz	230	10	5	45	55	19.133333333333333
maze230_10_6.mz	230	10	6	98	2	6.13265306122449
maze230_10_7.mz	230	10	7	100	0	2.13
maze230_10_8.mz	230	10	8	100	0	3.7
maze230_10_9.mz	230	10	9	8	92	27.5
maze240_5_0.mz	240	5	0	0	100	NaN
maze240_5_1.mz	240	5	1	2	98	24.5
maze240_5_2.mz	240	5	2	4	96	28.5
maze240_5_3.mz	240	5	3	3	97	23.666666666666668
maze240_5_4.mz	240	5	4	0	100	NaN
maze240_5_5.mz	240	5	5	43	57	17.627906976744185
maze240_5_6.mz	240	5	6	52	48	19.423076923076923
maze240_5_7.mz	240	5	7	1	99	11.0
maze240_5_8.mz	240	5	8	42	58	23.38095238095238
maze240_5_9.mz	240	5	9	2	98	14.5
maze240_10_0.mz	240	10	0	1	99	20.0
maze240_10_1.mz	240	10	1	6	94	19.5
maze240_10_2.mz	240	10	2	49	51	21.653061224489797
maze240_10_3.mz	240	10	3	100	0	6.76
maze240_10_4.mz	240	10	4	89	11	13.101123595505618
maze240_10_5.mz	240	10	5	9	91	34.111111111111114
maze240_10_6.mz	240	10	6	59	41	20.305084745762713
maze240_10_7.mz	240	10	7	30	70	23.333333333333332
maze240_10_8.mz	240	10	8	100	0	1.39
maze240_10_9.mz	240	10	9	26	74	25.615384615384617
maze240_15_0.mz	240	15	0	99	1	2.8484848484848486
maze240_15_1.mz	240	15	1	87	13	14.114942528735632
maze240_15_2.mz	240	15	2	69	31	18.028985507246375
maze240_15_3.mz	240	15	3	100	0	1.63
maze240_15_4.mz	240	15	4	8	92	28.875
maze240_15_5.mz	240	15	5	100	0	0.72
maze240_15_6.mz	240	15	6	90	10	13.9
maze240_15_7.mz	240	15	7	12	88	23.5
maze240_15_8.mz	240	15	8	67	33	20.104477611940297
maze240_15_9.mz	240	15	9	63	37	17.825396825396826
maze240_20_0.mz	240	20	0	100	0	4.74
maze240_20_1.mz	240	20	1	99	1	5.101010101010101
maze240_20_2.mz	240	20	2	70	30	18.34285714285714
maze240_20_3.mz	240	20	3	11	89	30.727272727272727
maze240_20_4.mz	240	20	4	29	71	24.75862068965517
maze240_20_5.mz	240	20	5	94	6	9.361702127659575
maze240_20_6.mz	240	20	6	49	51	21.918367346938776
maze240_20_7.mz	240	20	7	69	31	19.217391304347824
maze240_20_8.mz	240	20	8	2	98	25.5
maze240_20_9.mz	240	20	9	37	63	25.54054054054054
maze250_5_0.mz	250	5	0	2	98	9.5
maze250_5_1.mz	250	5	1	0	100	NaN
maze250_5_2.mz	250	5	2	2	98	4.0
maze250_5_3.mz	250	5	3	0	100	NaN
maze250_5_4.mz	250	5	4	28	72	25.25
maze250_5_5.mz	250	5	5	1	99	43.0
maze250_5_6.mz	250	5	6	11	89	26.181818181818183
maze250_5_7.mz	250	5	7	2	98	24.0
maze250_5_8.mz	250	5	8	0	100	NaN
maze250_5_9.mz	250	5	9	44	56	23.704545454545453
maze250_10_0.mz	250	10	0	1	99	19.0
maze250_10_1.mz	250	10	1	99	1	5.646464646464646
maze250_10_2.mz	250	10	2	1	99	15.0
maze250_10_3.mz	250	10	3	23	77	20.26086956521739
maze250_10_4.mz	250	10	4	32	68	20.28125
maze250_10_5.mz	250	10	5	58	42	18.982758620689655
maze250_10_6.mz	250	10	6	82	18	16.536585365853657
maze250_10_7.mz	250	10	7	1	99	44.0
maze250_10_8.mz	250	10	8	5	95	20.2
maze250_10_9.mz	250	10	9	79	21	14.708860759493671
maze260_5_0.mz	260	5	0	2	98	17.5
maze260_5_1.mz	260	5	1	0	100	NaN
maze260_5_2.mz	260	5	2	0	100	NaN
maze260_5_3.mz	260	5	3	12	88	27.166666666666668
maze260_5_4.mz	260	5	4	6	94	32.166666666666664
maze260_5_5.mz	260	5	5	31	69	23.967741935483872
maze260_5_6.mz	260	5	6	25	75	21.4
maze260_5_7.mz	260	5	7	17	83	28.0
maze260_5_8.mz	260	5	8	70	30	15.928571428571429
maze260_5_9.mz	260	5	9	1	99	18.0
maze260_10_0.mz	260	10	0	1	99	47.0
maze260_10_1.mz	260	10	1	3	97	14.666666666666666
maze260_10_2.mz	260	10	2	29	71	22.17241379310345
maze260_10_3.mz	260	10	3	5	95	21.6
maze260_10_4.mz	260	10	4	5	95	12.4
maze260_10_5.mz	260	10	5	77	23	14.38961038961039
maze260_10_6.mz	260	10	6	30	70	22.366666666666667
maze260_10_7.mz	260	10	7	9	91	17.333333333333332
maze260_10_8.mz	260	10	8	0	100	NaN
maze260_10_9.mz	260	10	9	0	100	NaN
maze260_20_0.mz	260	20	0	45	55	17.844444444444445
maze260_20_1.mz	260	20	1	11	89	22.636363636363637
maze260_20_2.mz	260	20	2	39	61	19.641025641025642
maze260_20_3.mz	260	20	3	0	100	NaN
maze260_20_4.mz	260	20	4	84	16	12.80952380952381
maze260_20_5.mz	260	20	5	3	97	35.333333333333336
maze260_20_6.mz	260	20	6	22	78	22.772727272727273
maze260_20_7.mz	260	20	7	37	63	21.91891891891892
maze260_20_8.mz	260	20	8	99	1	7.313131313131313
maze260_20_9.mz	260	20	9	81	19	16.765432098765434
maze270_5_0.mz	270	5	0	3	97	35.333333333333336
maze270_5_1.mz	270	5	1	3	97	22.666666666666668
maze270_5_2.mz	270	5	2	1	99	44.0
maze270_5_3.mz	270	5	3	0	100	NaN
maze270_5_4.mz	270	5	4	4	96	38.0
maze270_5_5.mz	270	5	5	0	100	NaN
maze270_5_6.mz	270	5	6	0	100	NaN
maze270_5_7.mz	270	5	7	9	91	32.0
maze270_5_8.mz	270	5	8	0	100	NaN
maze270_5_9.mz	270	5	9	0	100	NaN
maze270_10_0.mz	270	10	0	2	98	25.0
maze270_10_1.mz	270	10	1	99	1	4.595959595959596
maze270_10_2.mz	270	10	2	53	47	19.547169811320753
maze270_10_3.mz	270	10	3	22	78	23.5
maze270_10_4.mz	270	10	4	19	81	25.894736842105264
maze270_10_5.mz	270	10	5	1	99	17.0
maze270_10_6.mz	270	10	6	9	91	26.0
maze270_10_7.mz	270	10	7	17	83	21.470588235294116
maze270_10_8.mz	270	10	8	31	69	20.774193548387096
maze270_10_9.mz	270	10	9	2	98	21.0
maze270_15_0.mz	270	15	0	57	43	14.473684210526315
maze270_15_1.mz	270	15	1	34	66	24.852941176470587
maze270_15_2.mz	270	15	2	100	0	3.11
maze270_15_3.mz	270	15	3	1	99	27.0
maze270_15_4.mz	270	15	4	74	26	16.216216216216218
maze270_15_5.mz	270	15	5	24	76	24.458333333333332
maze270_15_6.mz	270	15	6	7	93	24.857142857142858
maze270_15_7.mz	270	15	7	3	97	22.0
maze270_15_8.mz	270	15	8	90	10	11.6
maze270_15_9.mz	270	15	9	28	72	24.571428571428573
maze280_5_0.mz	280	5	0	0	100	NaN
maze280_5_1.mz	280	5	1	6	94	17.0
maze280_5_2.mz	280	5	2	0	100	NaN
maze280_5_3.mz	280	5	3	3	97	30.0
maze280_5_4.mz	280	5	4	0	100	NaN
maze280_5_5.mz	280	5	5	1	99	20.0
maze280_5_6.mz	280	5	6	5	95	20.6
maze280_5_7.mz	280	5	7	25	75	25.32
maze280_5_8.mz	280	5	8	4	96	29.5
maze280_5_9.mz	280	5	9	0	100	NaN
maze280_10_0.mz	280	10	0	45	55	20.0
maze280_10_1.mz	280	10	1	83	17	15.204819277108435
maze280_10_2.mz	280	10	2	3	97	9.666666666666666
maze280_10_3.mz	280	10	3	34	66	22.147058823529413
maze280_10_4.mz	280	10	4	7	93	28.428571428571427
maze280_10_5.mz	280	10	5	21	79	22.19047619047619
maze280_10_6.mz	280	10	6	30	70	25.333333333333332
maze280_10_7.mz	280	10	7	3	97	21.333333333333332
maze280_10_8.mz	280	10	8	4	96	24.25
maze280_10_9.mz	280	10	9	14	86	31.142857142857142
maze280_20_0.mz	280	20	0	2	98	19.0
maze280_20_1.mz	280	20	1	16	84	26.9375
maze280_20_2.mz	280	20	2	100	0	5.05
maze280_20_3.mz	280	20	3	6	94	22.166666666666668
maze280_20_4.mz	280	20	4	2	98	8.0
maze280_20_5.mz	280	20	5	100	0	4.91
maze280_20_6.mz	280	20	6	18	82	22.11111111111111
maze280_20_7.mz	280	20	7	0	100	NaN
maze280_20_8.mz	280	20	8	4	96	29.75
maze280_20_9.mz	280	20	9	100	0	0.93
maze290_5_0.mz	290	5	0	0	100	NaN
maze290_5_1.mz	290	5	1	0	100	NaN
maze290_5_2.mz	290	5	2	0	100	NaN
maze290_5_3.mz	290	5	3	2	98	21.0
maze290_5_4.mz	290	5	4	2	98	23.0
maze290_5_5.mz	290	5	5	1	99	20.0
maze290_5_6.mz	290	5	6	0	100	NaN
maze290_5_7.mz	290	5	7	75	25	19.133333333333333
maze290_5_8.mz	290	5	8	1	99	30.0
maze290_5_9.mz	290	5	9	0	100	NaN
maze290_10_0.mz	290	10	0	39	61	20.897435897435898
maze290_10_1.mz	290	10	1	32	68	16.65625
maze290_10_2.mz	290	10	2	19	81	25.473684210526315
maze290_10_3.mz	290	10	3	33	67	20.818181818181817
maze290_10_4.mz	290	10	4	8	92	31.5
maze290_10_5.mz	290	10	5	76	24	12.407894736842104
maze290_10_6.mz	290	10	6	2	98	29.0
maze290_10_7.mz	290	10	7	84	16	16.178571428571427
maze290_10_8.mz	290	10	8	37	63	20.27027027027027
maze290_10_9.mz	290	10	9	73	27	20.863013698630137
maze300_5_0.mz	300	5	0	0	100	NaN
maze300_5_1.mz	300	5	1	16	84	23.9375
maze300_5_2.mz	300	5	2	0	100	NaN
maze300_5_3.mz	300	5	3	0	100	NaN
maze300_5_4.mz	300	5	4	0	100	NaN
maze300_5_5.mz	300	5	5	0	100	NaN
maze300_5_6.mz	300	5	6	0	100	NaN
maze300_5_7.mz	300	5	7	0	100	NaN
maze300_5_8.mz	300	5	8	0	100	NaN
maze300_5_9.mz	300	5	9	0	100	NaN
maze300_10_0.mz	300	10	0	33	67	19.939393939393938
maze300_10_1.mz	300	10	1	82	18	13.512195121951219
maze300_10_2.mz	300	10	2	1	99	6.0
maze300_10_3.mz	300	10	3	85	15	14.6
maze300_10_4.mz	300	10	4	5	95	32.2
maze300_10_5.mz	300	10	5	15	85	18.333333333333332
maze300_10_6.mz	300	10	6	12	88	31.333333333333332
maze300_10_7.mz	300	10	7	32	68	23.0625
maze300_10_8.mz	300	10	8	100	0	0.81
maze300_10_9.mz	300	10	9	10	90	19.9
maze300_15_0.mz	300	15	0	39	61	19.82051282051282
maze300_15_1.mz	300	15	1	82	18	14.304878048780488
maze300_15_2.mz	300	15	2	99	1	3.0606060606060606
maze300_15_3.mz	300	15	3	11	89	26.09090909090909
maze300_15_4.mz	300	15	4	17	83	25.764705882352942
maze300_15_5.mz	300	15	5	1	99	30.0
maze300_15_6.mz	300	15	6	98	2	8.908163265306122
maze300_15_7.mz	300	15	7	61	39	17.37704918032787
maze300_15_8.mz	300	15	8	91	9	15.10989010989011
maze300_15_9.mz	300	15	9	3	97	8.666666666666666
maze300_20_0.mz	300	20	0	99	1	5.97979797979798
maze300_20_1.mz	300	20	1	32	68	19.75
maze300_20_2.mz	300	20	2	3	97	37.666666666666664
maze300_20_3.mz	300	20	3	43	57	21.27906976744186
maze300_20_4.mz	300	20	4	12	88	17.0
maze300_20_5.mz	300	20	5	54	46	16.59259259259259
maze300_20_6.mz	300	20	6	17	83	22.470588235294116
maze300_20_7.mz	300	20	7	99	1	6.696969696969697
maze300_20_8.mz	300	20	8	10	90	24.5
maze300_20_9.mz	300	20	9	21	79	23.80952380952381
maze310_5_0.mz	310	5	0	0	100	NaN
maze310_5_1.mz	310	5	1	1	99	41.0
maze310_5_2.mz	310	5	2	0	100	NaN
maze310_5_3.mz	310	5	3	2	98	27.0
maze310_5_4.mz	310	5	4	0	100	NaN
maze310_5_5.mz	310	5	5	0	100	NaN
maze310_5_6.mz	310	5	6	1	99	37.0
maze310_5_7.mz	310	5	7	0	100	NaN
maze310_5_8.mz	310	5	8	5	95	17.4
maze310_5_9.mz	310	5	9	32	68	19.59375
maze310_10_0.mz	310	10	0	9	91	30.666666666666668
maze310_10_1.mz	310	10	1	1	99	38.0
maze310_10_2.mz	310	10	2	5	95	18.2
maze310_10_3.mz	310	10	3	18	82	26.11111111111111
maze310_10_4.mz	310	10	4	1	99	19.0
maze310_10_5.mz	310	10	5	83	17	16.72289156626506
maze310_10_6.mz	310	10	6	0	100	NaN
maze310_10_7.mz	310	10	7	16	84	29.75
maze310_10_8.mz	310	10	8	1	99	33.0
maze310_10_9.mz	310	10	9	0	100	NaN
maze320_5_0.mz	320	5	0	0	100	NaN
maze320_5_1.mz	320	5	1	2	98	14.5
maze320_5_2.mz	320	5	2	0	100	NaN
maze320_5_3.mz	320	5	3	0	100	NaN
maze320_5_4.mz	320	5	4	0	100	NaN
maze320_5_5.mz	320	5	5	0	100	NaN
maze320_5_6.mz	320	5	6	0	100	NaN
maze320_5_7.mz	320	5	7	0	100	NaN
maze320_5_8.mz	320	5	8	0	100	NaN
maze320_5_9.mz	320	5	9	1	99	14.0
maze320_10_0.mz	320	10	0	0	100	NaN
maze320_10_1.mz	320	10	1	0	100	NaN
maze320_10_2.mz	320	10	2	34	66	19.58823529411765
maze320_10_3.mz	320	10	3	1	99	17.0
maze320_10_4.mz	320	10	4	0	100	NaN
maze320_10_5.mz	320	10	5	3	97	23.0
maze320_10_6.mz	320	10	6	18	82	24.944444444444443
maze320_10_7.mz	320	10	7	1	99	27.0
maze320_10_8.mz	320	10	8	2	98	39.0
maze320_10_9.mz	320	10	9	25	75	23.84
maze320_20_0.mz	320	20	0	67	33	16.70149253731343
maze320_20_1.mz	320	20	1	23	77	21.130434782608695
maze320_20_2.mz	320	20	2	86	14	13.988372093023257
maze320_20_3.mz	320	20	3	98	2	7.387755102040816
maze320_20_4.mz	320	20	4	99	1	7.656565656565657
maze320_20_5.mz	320	20	5	0	100	NaN
maze320_20_6.mz	320	20	6	92	8	9.51086956521739
maze320_20_7.mz	320	20	7	74	26	14.256756756756756
maze320_20_8.mz	320	20	8	34	66	23.970588235294116
maze320_20_9.mz	320	20	9	100	0	4.48
maze330_5_0.mz	330	5	0	0	100	NaN
maze330_5_1.mz	330	5	1	0	100	NaN
maze330_5_2.mz	330	5	2	0	100	NaN
maze330_5_3.mz	330	5	3	0	100	NaN
maze330_5_4.mz	330	5	4	1	99	21.0
maze330_5_5.mz	330	5	5	1	99	16.0
maze330_5_6.mz	330	5	6	0	100	NaN
maze330_5_7.mz	330	5	7	1	99	20.0
