Mode XML Parameters
ACO
maxNumIterations	50
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	15
GA
geneType	Simple
maxNumIterations	35
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.5
agImportance	0.5
Maze	dimension	col	#	#ok	#no	avg ok
maze160_5_6.mz	160	5	6	6	94	28.5
maze160_5_7.mz	160	5	7	91	9	6.230769230769231
maze160_5_8.mz	160	5	8	17	83	21.176470588235293
maze160_5_9.mz	160	5	9	58	42	16.5
maze160_10_0.mz	160	10	0	90	10	12.966666666666667
maze160_10_1.mz	160	10	1	55	45	15.945454545454545
maze160_10_2.mz	160	10	2	99	1	2.9292929292929295
maze160_10_3.mz	160	10	3	84	16	12.702380952380953
maze160_10_4.mz	160	10	4	59	41	15.338983050847459
maze160_10_5.mz	160	10	5	7	93	18.142857142857142
maze160_10_6.mz	160	10	6	90	10	10.266666666666667
maze160_10_7.mz	160	10	7	99	1	2.202020202020202
maze160_10_8.mz	160	10	8	22	78	19.636363636363637
maze160_10_9.mz	160	10	9	69	31	14.521739130434783
maze160_20_0.mz	160	20	0	10	90	20.8
maze160_20_1.mz	160	20	1	88	12	11.147727272727273
maze160_20_2.mz	160	20	2	31	69	21.129032258064516
maze160_20_3.mz	160	20	3	53	47	14.11320754716981
maze160_20_4.mz	160	20	4	100	0	0.49
maze160_20_5.mz	160	20	5	95	5	7.347368421052631
maze160_20_6.mz	160	20	6	53	47	14.962264150943396
maze160_20_7.mz	160	20	7	17	83	26.058823529411764
maze160_20_8.mz	160	20	8	15	85	29.4
maze160_20_9.mz	160	20	9	91	9	9.571428571428571
maze170_5_0.mz	170	5	0	40	60	13.75
maze170_5_1.mz	170	5	1	53	47	17.943396226415093
maze170_5_2.mz	170	5	2	1	99	48.0
maze170_5_3.mz	170	5	3	18	82	16.88888888888889
maze170_5_4.mz	170	5	4	12	88	15.166666666666666
maze170_5_5.mz	170	5	5	7	93	16.571428571428573
maze170_5_6.mz	170	5	6	70	30	15.442857142857143
maze170_5_7.mz	170	5	7	71	29	16.464788732394368
maze170_5_8.mz	170	5	8	6	94	19.666666666666668
maze170_5_9.mz	170	5	9	15	85	15.466666666666667
maze170_10_0.mz	170	10	0	97	3	2.329896907216495
