Mode XML Parameters
ACO
maxNumIterations	50
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	15
GA
geneType	LSystem
maxNumIterations	35
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.75
agImportance	0.25
Maze	dimension	col	#	#ok	#no	avg ok
maze150_5_0.mz	150	5	0	32	68	17.96875
maze150_5_1.mz	150	5	1	78	22	12.14102564102564
maze150_5_2.mz	150	5	2	10	90	23.4
maze150_5_3.mz	150	5	3	53	47	13.981132075471699
maze150_5_4.mz	150	5	4	2	98	43.0
maze150_5_5.mz	150	5	5	73	27	10.520547945205479
maze150_5_6.mz	150	5	6	17	83	20.705882352941178
maze150_5_7.mz	150	5	7	2	98	31.0
maze150_5_8.mz	150	5	8	48	52	12.520833333333334
maze150_5_9.mz	150	5	9	22	78	16.40909090909091
maze150_10_0.mz	150	10	0	58	42	11.586206896551724
maze150_10_1.mz	150	10	1	22	78	20.181818181818183
maze150_10_2.mz	150	10	2	32	68	18.0625
maze150_10_3.mz	150	10	3	95	5	5.105263157894737
maze150_10_4.mz	150	10	4	52	48	11.673076923076923
maze150_10_5.mz	150	10	5	98	2	4.244897959183674
maze150_10_6.mz	150	10	6	84	16	9.94047619047619
maze150_10_7.mz	150	10	7	26	74	16.846153846153847
maze150_10_8.mz	150	10	8	47	53	15.957446808510639
maze150_10_9.mz	150	10	9	66	34	16.636363636363637
maze150_15_0.mz	150	15	0	20	80	22.65
maze150_15_1.mz	150	15	1	78	22	8.85897435897436
maze150_15_2.mz	150	15	2	67	33	11.567164179104477
maze150_15_3.mz	150	15	3	61	39	11.836065573770492
maze150_15_4.mz	150	15	4	80	20	12.15
maze150_15_5.mz	150	15	5	93	7	5.408602150537634
maze150_15_6.mz	150	15	6	86	14	10.162790697674419
maze150_15_7.mz	150	15	7	92	8	5.663043478260869
maze150_15_8.mz	150	15	8	36	64	18.194444444444443
maze150_15_9.mz	150	15	9	88	12	8.034090909090908
maze160_5_0.mz	160	5	0	36	64	19.166666666666668
maze160_5_1.mz	160	5	1	57	43	18.87719298245614
maze160_5_2.mz	160	5	2	17	83	26.294117647058822
maze160_5_3.mz	160	5	3	15	85	14.066666666666666
maze160_5_4.mz	160	5	4	26	74	19.692307692307693
maze160_5_5.mz	160	5	5	55	45	12.527272727272727
maze160_5_6.mz	160	5	6	5	95	19.8
maze160_5_7.mz	160	5	7	88	12	7.3977272727272725
maze160_5_8.mz	160	5	8	17	83	23.88235294117647
maze160_5_9.mz	160	5	9	52	48	17.615384615384617
maze160_10_0.mz	160	10	0	73	27	10.726027397260275
